,Storename,ds,yhat,yhat_lower,yhat_upper
0,Oltorf,2021-03-11,14.940744741469407,10.04161929950087,19.89589571454025
1,Oltorf,2021-03-12,14.854526614303644,10.179293963832821,20.04571951948953
2,Oltorf,2021-03-13,14.768308487137881,9.484562560723184,19.43441013097483
3,Oltorf,2021-03-14,14.682090359972122,9.652504894040732,19.686900341710206
4,Oltorf,2021-03-15,14.595872232806359,9.991474281259425,19.89832771318326
5,Oltorf,2021-03-16,14.509654105640596,9.612325562783811,19.29298971303073
6,Oltorf,2021-03-17,14.423435978474833,9.048904728167715,19.36459965697709
7,Oltorf,2021-03-18,14.337217851309074,9.668650678360132,19.142555511189105
8,Oltorf,2021-03-19,14.25099972414331,9.298252692376222,19.143646348837724
