,Storename,ds,yhat,yhat_lower,yhat_upper
0,Indianola,2021-03-11,6.5309752785541075,-1.0880940508486887,14.709984805522744
1,Indianola,2021-03-12,4.0881073822771885,-3.7141251019292847,12.171675874826885
2,Indianola,2021-03-13,1.6452394860002704,-6.779352137094517,9.700348953838924
3,Indianola,2021-03-14,-0.7976284102766517,-9.298862426093308,6.788098705688105
4,Indianola,2021-03-15,-3.240496306553574,-10.957503179858202,5.136311369038188
5,Indianola,2021-03-16,-5.6833642028304885,-13.576665902867239,1.821549330826159
6,Indianola,2021-03-17,-8.12623209910741,-16.00335918629301,-0.12757304214359594
7,Indianola,2021-03-18,-10.569099995384333,-19.381388520397213,-2.2009776681271793
8,Indianola,2021-03-19,-13.011967891661255,-20.984425943534564,-4.525714643326906
