,Storename,ds,yhat,yhat_lower,yhat_upper
0,DuPont,2021-03-11,23.68587076667587,17.18449461546247,29.648865903181242
1,DuPont,2021-03-12,23.384967851336018,17.012403624461157,29.35283486569645
2,DuPont,2021-03-13,23.08406493599617,16.628621784629022,29.03282878170182
3,DuPont,2021-03-14,22.78316202065632,16.461383665625966,28.921247270587063
4,DuPont,2021-03-15,22.482259105316476,16.640233650376036,28.413584647744933
5,DuPont,2021-03-16,22.181356189976626,16.097419492994284,28.041253926418957
6,DuPont,2021-03-17,21.88045327463678,15.705230613759024,27.95430732723737
7,DuPont,2021-03-18,21.579550359296928,15.393597831849524,27.76598255812751
8,DuPont,2021-03-19,21.278647443957077,14.858560200218935,27.27781298290006
