,Storename,ds,yhat,yhat_lower,yhat_upper
0,Heber Springs,2021-03-11,16.511969705137865,9.321149321096659,22.98619728801767
1,Heber Springs,2021-03-12,14.772250155563412,7.967390168317156,21.204457268325847
2,Heber Springs,2021-03-13,13.032530605988962,6.354527887136762,19.645922305886998
3,Heber Springs,2021-03-14,11.292811056414509,4.439331045350195,17.867352709451158
4,Heber Springs,2021-03-15,9.553091506840056,2.5496321554820147,15.673933486662209
5,Heber Springs,2021-03-16,7.813371957265607,1.1823489581546054,14.73078839345783
6,Heber Springs,2021-03-17,6.073652407691154,-0.47968427681852627,12.719939992758583
7,Heber Springs,2021-03-18,4.3339328581167,-2.2800545939389765,10.92348986460803
8,Heber Springs,2021-03-19,2.5942133085422476,-3.9479124784507196,9.1609725263952
