,Storename,ds,yhat,yhat_lower,yhat_upper
0,Edinburg,2021-03-11,17.062252412825362,12.000435629591768,21.80425548548611
1,Edinburg,2021-03-12,16.630706399625904,11.932359765311709,21.042377773672456
2,Edinburg,2021-03-13,16.199160386426442,11.365271352503514,20.821105323718417
3,Edinburg,2021-03-14,15.767614373226985,10.591424466123403,20.789081396648914
4,Edinburg,2021-03-15,15.336068360027525,10.36191606783909,19.960931009296964
5,Edinburg,2021-03-16,14.904522346828063,10.057987041068756,19.32415621464722
6,Edinburg,2021-03-17,14.472976333628605,9.647988304379172,19.622825747119816
7,Edinburg,2021-03-18,14.041430320429146,9.021692802238707,18.680164025031825
8,Edinburg,2021-03-19,13.609884307229684,8.616701262916793,18.638875853023126
